"age","gene_acronym","DPall","MPall","SPall","p2A"
"P14","Gcm1",0.0454861,0.014189,0.0116737,0.00381505
"P14","Gcm2",0.0335907,0.053212,0.0241718,0.0203547
"P14","Gda",8.30766,5.1555,4.04274,0.51402
"P14","Gdf1",1.86926,1.35397,0.935884,0.507773
"P14","Gdf10",0.509198,0.277699,0.171068,0.07335
"P14","Gdf11",2.52381,1.94084,1.16558,3.74717
"P14","Gdf15",0.455189,0.25317,0.0991461,0.0593199
"P14","Gdf2",2.22615,0.888209,1.38181,0.737324
"P14","Gdf3",0.178919,0.0194816,0.0200724,0.0160513
"P14","Gdf5",0.0512547,0.0491925,0.0121757,0.0147066
"P14","Gdf6",20.5551,16.347,16.3924,16.1426
"P14","Gdf9",0.033475,0.0157873,0.00566076,0.0110703
"P14","Gdnf",1.97325,0.915277,1.10392,1.6425
"P14","Gfap",5.05307,6.52456,4.19256,5.22452
"P14","Gfra1",1.14602,3.93877,3.03579,2.25473
"P14","Gfra2",4.8324,1.77106,1.1286,1.32011
"P14","Gfra3",0.162681,0.0509603,0.026882,0.0173814
"P14","Ghrh",0.0526134,0.00832206,0.028536,0.0605457
"P14","Ghsr",0.16217,0.0853743,0.026618,0.0866364
"P14","Gja1",9.07578,10.9397,8.66067,6.64578
"P14","Gjd2",1.52776,1.0439485,1.0668655,0.9394655
"P14","Glcci1",0.80951,0.133748,0.462339,0.0376802
"P14","Gli1",0.40169165,0.102236355,0.08877284,0.226473725
"P14","Gli2",0.529091,0.131585,0.1196,0.132957
"P14","Gli3",0.21707785,0.04484015,0.076187985,0.050538115
"P14","Glis3",1.08216,0.9526,0.362926,0.342919
"P14","Glp1r",0.665561,0.234828,0.566807,0.265063
"P14","Glra1",0.15964285,0.0918772,0.0814583,0.6460925
"P14","Glra2",0.100185,0.0831494,0.0661443,0.0490897
"P14","Glra3",0.826768,0.44279,0.564392,1.74171
"P14","Glra4",0.472503,0.247835,0.309393,0.518204
"P14","Glrb",11.2968,9.9401,7.51882,13.1237
"P14","Gls",12.6838,11.1785,6.54997,9.46315
"P14","Gls2",0.139217,0.0781847,0.0270197,0.0477517
"P14","Glul",8.330385,8.19845,7.20319,3.53453
"P14","Gm1441",2.69808,3.24513,1.49446,1.44239
"P14","Gm6753",0.775277,0.4114825,0.8951545,0.5038
"P14","Gnb4",2.6096,1.63625,2.51299,0.802237
"P14","Gnrh1",0.0127006,0.00379153,0.00680655,0.00532717
"P14","Gpc3",0.291088,0.395457,0.956146,0.505691
"P14","Gpr101",0.469381,0.40049,0.523104,0.504732
"P14","Gpr123",4.02079,3.799,1.68433,6.14848
"P14","Gpr139",0.13889,0.102682,0.0644104,0.176818
"P14","Gpr161",0.457564,4.32953,0.0613761,0.161448
"P14","Gpr165",0.296666,0.338018,0.810445,0.804238
"P14","Gpr26",6.33743,4.1092,2.93879,1.41849
"P14","Gpr37",0.950426,4.24009,3.77372,2.81922
"P14","Gpr37l1",6.29307,7.31065,6.14889,4.62071
"P14","Gpr55",0.0577722,0.0151235,0.00683531,0.0109293
"P14","Gpr56",2.41634,1.89157,2.24758,2.14808
"P14","Gpr6",0.553793,0.177934,2.7757,0.0273657
"P14","Gpr83",1.02046,0.866009,4.81607,0.335533
"P14","Gpr88",6.4331,1.72335,21.9224,2.00776
"P14","Gpr98",1.80303,0.937702,0.423233,0.320594
"P14","Gprc5b",8.51652,8.16658,6.1247,7.37475
"P14","Gpx1",0.0906113,0.0619305,0.12858,0.104337
"P14","Gpx3",1.32117,0.960636,0.776975,1.47897
"P14","Grhl1",9.74196,8.20375,5.04573,3.37276
"P14","Grhl2",0.720285,0.515965,0.33443,0.303083
"P14","Gria1",14.8134,21.2831,17.3885,7.52699
"P14","Gria2",21.8237,20.4525,19.2928,13.5295
"P14","Gria3",12.6542,9.74042,8.03302,4.13957
"P14","Gria4",11.8301,6.37814,8.09333,12.2092
"P14","Grid1",2.28607,2.14643,2.84038,1.83598
"P14","Grid2",0.93142,0.517442,1.07568,0.600625
"P14","Grik1",4.45864,4.45699,2.17582,7.64063
"P14","Grik2",5.67297,6.0229,10.1154,7.55123
"P14","Grik3",8.70568,4.83236,4.78427,1.84689
"P14","Grik4",0.0676461,0.0799682,0.014824,0.0315088
"P14","Grik5",11.7836,10.1097,9.73658,5.66425
"P14","Grin1",22.4527,18.9153,18.4585,17.7559
"P14","Grin2a",1.4369,2.38467,0.141141,0.326682
"P14","Grin2b",16.7981,15.0608,10.7474,9.23342
"P14","Grin2c",1.46523,1.61495,1.6357,3.40615
"P14","Grin2d",0.0860771,0.0107104,0.0137363,0.0269206
"P14","Grin3a",4.77177,3.05063,2.24274,6.91283
"P14","Grin3b",0.731672,0.398754,0.491295,0.385847
"P14","Grk4",0.279531,0.149528,0.0551494,0.0574215
"P14","Grm1",3.79834,4.07584,5.02473,12.2859
"P14","Grm2",0.799193,0.496576,0.0177155,0.323326
"P14","Grm3",5.75712,1.61452,3.35497,0.701046
"P14","Grm4",1.0457,1.64799,2.80611,8.03443
"P14","Grm5",12.6584,15.1371,15.6274,8.10785
"P14","Grm6",0.0170459,0.00776127,0.014255,0.00904852
"P14","Grm8",2.93845,1.94453,1.44453,2.89388
"P14","Grp",1.93322,2.56881,0.130671,0.609618
"P14","Gsc",3.50153,2.54773,1.17712,0.784365
"P14","Gsc2",0.0250174,0.0108732,0.00937948,0.00612374
"P14","Gsg1l",1.06113,0.684521,1.14665,0.670216
"P14","Gsk3a",5.33538,5.06977,2.88238,3.15336
"P14","Gsk3b",8.8945,8.98997,7.08888,5.12683
"P14","Gsx1",0.4623652,0.2554961,0.18151455,0.19211688
"P14","Gsx2",0.0176965,0.00492981,0.00428049,0.00547403
"P14","Gtf2e2",0.715846,0.385436,0.382911,0.349494
"P14","Gtf2h5",9.73178,12.7984,4.19811,5.53806
"P14","Gtf2ird1",15.2745,12.1443,15.3452,14.5836
"P14","Gtf3a",3.45396,5.54949,2.12235,0.959227
"P14","Gtf3c1",4.08202,2.70669,3.18886,2.80525
"P14","Gtf3c2",13.0591,11.996,8.73908,7.43105
"P14","Gusb",0.0683618,0.0241711,0.0125464,0.0287155
"P14","Hand1",0.00969258,0.0073784,0.00598302,0.00890154
"P14","Hap1",5.30301,6.75834,7.80222,7.65117
"P14","Hbb-b2",4.04777,3.89025,3.02662,3.52993
"P14","Hbegf",0.0928139,0.0494158,0.0260053,0.039283
"P14","Hbp1",1.28798,1.035,0.830524,0.630094
"P14","Hcn1",10.016,8.81426,3.14516,3.11581
"P14","Hcrt",1.7644719,1.215141825,0.8117004,0.92184817
"P14","Hcrtr1",0.111303,0.166041,0.0303731,0.0920622
"P14","Hcrtr2",0.0127466,0.0230146,0.00662368,0.00367039
"P14","Hdac2",8.7117,8.28393,5.35292,6.76217
"P14","Hdac5",6.11082,3.28667,3.18732,5.21639
"P14","Hdac6",3.03377,1.81565,1.90518,4.25611
"P14","Hdc",0.0392607,0.0473089,0.0170003,0.0702479
"P14","Hdx",0.197108,0.102224,0.0446693,0.0208035
"P14","Helt",0.0229428,0.0160541,0.00601596,0.0142302
"P14","Hes1",0.336865,0.217643,0.24508,0.0711432
"P14","Hes2",0.553843,0.297639,0.191064,0.0985952
"P14","Hes3",0.412075,0.225183,0.503875,2.29361
"P14","Hes5",4.22937,2.94082,3.3181,2.99635
"P14","Hes7",0.0569934,0.0221217,0.0130606,0.00907997
"P14","Hesx1",0.00770624,0.0105934,0.00423826,0.0125079
"P14","Hey1",1.22762,0.593361,0.997128,0.54415
"P14","Hey2",0.0374085,0.0119093,0.0141293,0.00475125
"P14","Heyl",0.118291,0.0343966,0.0219428,0.0187994
"P14","Hfe",0.0187712,0.117167,0.0459238,0.0376029
"P14","Hgfac",0.0563186,0.0237268,0.00949911,0.00808658
"P14","Hhex",22.437,19.4625,20.692,15.9996
"P14","Hhip",0.646826,0.848422,1.90617,1.23933
"P14","Hif1a",4.3728,2.64167,2.08454,2.02383
"P14","Hif3a",2.01407,1.09521,1.28237,0.88058
"P14","Hivep1",3.93587,2.05402,1.29322,1.83889
"P14","Hivep2",11.1484,9.23503,5.13812,3.63867
"P14","Hivep3",7.02912,3.20712,1.77578,2.69778
"P14","Hlf",10.1887,6.83991,6.84179,7.73643
"P14","Hlx",6.54991,3.50562,2.53504,1.702
"P14","Hmbox1",8.78275,6.38856,6.90385,4.90952
"P14","Hmg20a",6.64417,5.64873,4.39968,5.66103
"P14","Hmg20b",5.05583,3.58463,3.40266,2.75676
"P14","Hmga1",2.64127,1.54895,1.95269,3.57902
"P14","Hmga2",0.00763416,0.00745553,0.00284562,0.00166782
"P14","Hmgb1",1.73626,1.6474,0.381961,0.781722
"P14","Hmgb3",14.5983,11.0453,11.8624,10.7524
"P14","Hmgb4",0.400676,0.195903,0.126622,0.0734442
"P14","Hmgn1",3.21587,3.51327,2.58179,1.60005
"P14","Hmgn2",8.44041,8.69796,8.72241,4.5362
"P14","Hmgn3",8.99367,7.24282,3.62465,6.29761
"P14","Hmgn5",0.0269767,0.00657504,0.00890244,0.00648616
"P14","Hmgxb3",1.14245,0.489822,0.445733,0.377094
"P14","Hmgxb4",2.12021,0.998341,1.05412,0.835916
"P14","Hmx1",0.0863363,0.0228678,0.0100524,0.00924499
"P14","Hmx3",0.0133591,0.0617985,0.036772,1.24189
"P14","Hnf1a",0.0572261,0.0334256,0.0111634,0.00600257
"P14","Hnf1b",0.492596,0.304773,0.204413,0.089374
"P14","Hnf4a",0.0756377,0.083853,0.0240347,0.0471427
"P14","Hnf4g",0.161945,0.0357646,0.0266595,0.0126596
"P14","Hnrnpab",1.8286,3.4054,1.79398,1.34486
"P14","Homer1",10.2245,5.64528,7.18247,1.02828
"P14","Homez",14.6202,9.64225,10.4812,10.0192
"P14","Hopx",0.798078,1.0797,0.681619,0.574885
"P14","Hoxa1",0.1943074,0.064302105,0.036271345,0.03698927
"P14","Hoxa10",2.38772,1.47173,1.40616,0.627236
"P14","Hoxa11",2.71161,2.13756,1.00658,1.03418
"P14","Hoxa2",0.007819,0.00822102,0.0036133,0.00129772
"P14","Hoxa3",0.0264746,0.008722345,0.00342278,0.015515815
"P14","Hoxa4",0.2536682,0.10225245,0.15613625,0.05251411
"P14","Hoxa6",0.0481625,0.0223105,0.0128715,0.0302708
"P14","Hoxa9",0.146346,0.0559808,0.0320031,0.0266094
"P14","Hoxb1",1.76688,0.624704,0.642581,0.571223
"P14","Hoxb13",0.147529,0.033747,0.0438888,0.031259
"P14","Hoxb2",0.576002,0.18434,0.191099,0.077334
"P14","Hoxb3",1.33286,0.392461,0.350212,0.333729
"P14","Hoxb4",0.0316923,0.0085837,0.00449071,0.00410674
"P14","Hoxb5",4.09192,1.74346,1.73692,1.38502
"P14","Hoxb6",0.782159,0.423438,0.400856,0.132346
"P14","Hoxb7",1.20406,0.951512,0.340384,0.934067
"P14","Hoxb8",0.031741,0.00722566,0.00665749,0.00341617
"P14","Hoxb9",0.13352,0.0440293,0.016495,0.0191031
"P14","Hoxc10",0.879353,0.372053,0.452514,0.403464
"P14","Hoxc11",0.0346101,0.0153403,0.0158349,0.00443791
"P14","Hoxc13",0.163341,0.0369357,0.0360515,0.0197423
"P14","Hoxc4",0.00566164,0.0071515,0.00685454,0.00458201
"P14","Hoxc5",0.713529,0.319485,0.291216,0.373952
"P14","Hoxc6",0.0136578,0.0391585,0.113269,0.00334794
"P14","Hoxc8",15.0946,11.051,9.62936,9.50124
"P14","Hoxc9",0.122385,0.0662223,0.0239536,0.00992761
"P14","Hoxd10",1.13165,0.6612,0.33498,0.180727
"P14","Hoxd13",0.18119,0.0386264,0.022335,0.01446
"P14","Hoxd4",0.972927,0.462598,0.269026,0.164187
"P14","Hoxd8",0.219873,0.0260421,0.0306668,0.0238853
"P14","Hr",7.32137,3.54851,3.6685,5.18275
"P14","Hrh1",0.373136,0.0995437,0.123754,0.0540929
"P14","Hrh3",1.34909,0.356707,1.10963,2.45987
"P14","Hsd11b1",2.38499,0.907437,0.0630146,0.0528524
"P14","Hsf1",5.20888,3.61822,2.7273,2.91356
"P14","Hspb8",0.282962,0.376954,0.393206,0.134754
"P14","Hspd1",3.80354,4.42566,3.16752,5.35294
"P14","Htr1a",0.672264,1.65277,0.574876,0.352883
"P14","Htr1b",0.305946,0.334606,2.20984,0.331508
"P14","Htr1d",0.0306257,0.00914358,0.0324169,0.0214911
"P14","Htr1f",1.05615,0.386589,0.361117,0.126494
"P14","Htr2a",1.33599,0.244271,0.590735,0.0949423
"P14","Htr2b",0.100425,0.0203236,0.0146771,0.00875289
"P14","Htr2c",1.10682,2.22894,1.64026,2.03348
"P14","Htr3a",0.602,0.641538,0.135769,0.0840038
"P14","Htr3b",0.0624998,0.0190861,0.0114937,0.00948372
"P14","Htr4",0.169325,0.176533,0.187252,0.0592594
"P14","Htr5a",0.257531,0.134379,0.0592069,0.0360034
"P14","Htr5b",0.304266,0.0732657,0.0912331,0.129818
"P14","Htr6",0.507267,0.265412,0.476425,0.13557
"P14","Htr7",0.102486,0.0267968,0.0192011,0.0303613
"P14","Icam2",0.757159,0.490154,0.554324,0.425454
"P14","Icam5",20.6714,17.2922,13.8787,3.98312
"P14","Id1",1.95566,1.90772,1.59434,1.65929
"P14","Id2",11.4294,5.71049,3.07179,2.13814
"P14","Id3",6.34139,8.31309,5.78599,7.18446
"P14","Id4",2.43619,3.19092,7.21538,6.7105
"P14","Ifit3",0.123834,0.0993604,0.0610263,0.0255221
"P14","Igf1",1.73259,1.16504,0.387298,1.07389
"P14","Igf1r",2.49844,1.40413,1.20962,1.77857
"P14","Igf2",2.81257,4.68223,2.99744,3.18217
"P14","Igfbp1",1.25165,0.767191,0.392925,0.242737
"P14","Igfbp2",4.89041,4.63043,2.7357,5.30614
"P14","Igfbp3",1.23299,1.2926,0.671053,0.885639
"P14","Igfbp4",8.10819,7.26597,3.80831,1.78713
"P14","Igfbp5",6.69824,6.54091,3.86498,11.658
"P14","Igfbp6",5.43679,5.67501,3.64955,1.53745
"P14","Igfbp7",9.03181,7.3282,8.29759,8.85294
"P14","Igfn1",0.3827,0.0558454,0.0524771,0.0267813
"P14","Igsf5",0.00848648,0.0061395,0.00642218,0.00425987
"P14","Ikzf1",0.965656,0.500172,0.378898,0.28926
"P14","Ikzf5",6.75826,5.84976,3.31003,3.88659
"P14","Il13ra1",0.0415259,0.0105386,0.010539,0.00692127
"P14","Il16",0.192735,1.36378,0.065923,0.395654
"P14","Il1r1",0.0381139,0.0312731,0.0104751,0.0111281
"P14","Il6st",1.06324,0.70182,0.527542,0.636417
"P14","Inha",9.6142,6.57806,7.3728,6.55259
"P14","Inhba",1.11441,0.261127,1.34157,1.02351
"P14","Inhbb",1.92323,1.3201,0.910719,3.44191
"P14","Inhbc",0.244982,0.0423396,0.0714521,0.022465
"P14","Inhbe",0.266801,0.117651,0.116175,0.0396502
"P14","Inpp1",0.961769,1.03983,0.370534,0.667728
"P14","Inpp4b",1.5386,1.6293,1.92713,4.51243
"P14","Insl5",0.0401104,0.0197436,0.0254369,0.0130995
"P14","Insl6",0.0526571,0.0176048,0.0163702,0.0159263
"P14","Insm1",19.5242,18.0206,15.9098,12.2213
"P14","Insr",0.65551,0.286308,0.324316,0.490744
"P14","Insrr",0.46629,0.191677,0.286356,0.0988676
"P14","Invs",0.138877,0.0364679,0.0469699,0.0654779
"P14","Irf1",0.907222,0.393836,0.188483,0.309645
"P14","Irf2",8.26938,6.93298,6.35023,4.51932
"P14","Irs4",0.21048985,0.1077573,0.389966,0.162143
"P14","Irx1",0.0135479,0.0376374,0.00845418,0.0845262
"P14","Irx2",0.625806,0.490339,0.145651,0.659027
"P14","Irx3",3.54253,1.23163,1.51197,1.27235
"P14","Irx4",3.35031,1.55701,2.5355,1.04313
"P14","Irx5",0.0483618,0.0147866,0.0285296,0.0172188
"P14","Isl1",0.0316863,0.0915087,1.177707,0.1905065
"P14","Isl2",0.232523,0.118166,0.0890109,0.0604971
"P14","Isoc1",1.05698,1.21499,1.61027,0.708504
"P14","Isx",0.0223722,0.0518296,0.012654,0.00464035
"P14","Itga3",2.07591,2.07539,1.37227,5.15286
"P14","Itga4",1.58582,1.21168,0.592935,0.625851
"P14","Itgam",1.83195,1.50658,1.74305,1.02098
"P14","Itgav",2.14558,0.655353,1.16993,0.635491
"P14","Itgb1",1.86396,1.88323,1.96837,1.61322
"P14","Itgb3",0.796886,0.132275,0.107268,0.0370576
"P14","Itgb8",1.39506,0.606877,0.887203,0.481861
"P14","Itgbl1",0.506813,1.4294,0.169424,0.142173
"P14","Itih3",0.666171,0.410508,0.372753,0.858591
"P14","Itln1",0.107314,0.0248213,0.0450802,0.0202249
"P14","Itlnb",0.115351,0.0380778,0.0347075,0.0217759
"P14","Itpr1",8.26287,5.23693,6.98584,1.72095
"P14","Itsn1",9.17269,8.56216,6.35174,12.2055
"P14","Jag1",0.27018375,0.20045195,0.1468511,0.1513395
"P14","Jag2",2.12776,1.48309,0.651168,2.30532
"P14","Jam3",3.80575,4.16376,5.03649,5.23106
"P14","Jazf1",7.15686,6.10756,4.05373,4.03312
"P14","Jdp2",9.90513,7.32351,5.47752,5.6109
"P14","Jmjd1c",11.0847,9.04943,6.57891,11.242
"P14","Jrk",4.50648,3.07308,2.56473,2.76552
"P14","Jun",7.49659,7.01187,4.26944,4.90672
"P14","Jund",2.40885,2.97962,1.55461,1.13757
"P14","Kcna1",8.16739,7.67083,4.8481,6.51513
"P14","Kcna2",6.27722,4.11845,3.26312,4.85464
"P14","Kcnab1",5.71477,7.45948,12.0353,3.92889
"P14","Kcnab3",3.07432,1.82231,1.18704,1.08524
"P14","Kcnb2",2.55119,1.1437,0.803536,0.880133
"P14","Kcnc2",6.13375,5.13056,2.21897,5.55144
"P14","Kcnc3",2.75303,3.06872,0.876895,2.17276
"P14","Kcnd2",1.14033,2.21527,1.43213,1.87593
"P14","Kcng4",0.616784,0.603529,0.296956,0.547135
"P14","Kcnh7",4.50013,1.48936,0.181741,0.250974
"P14","Kcnip2",3.39224,5.9526,8.12016,1.27307
"P14","Kcnj12",0.453529,0.324011,0.196176,0.625171
"P14","Kcnj6",2.13896,2.26429,0.184755,1.24814
"P14","Kcnk2",4.16124,1.66236,6.28635,1.05258
"P14","Kcnmb4",7.08085,4.07329,1.77638,1.56979
"P14","Kcnn2",2.03551,1.94816,0.403869,0.258518
"P14","Kcnq3",7.64281,6.25952,3.50185,4.75082
"P14","Kctd12",2.11935,3.83371,2.21773,1.72447
"P14","Kctd9",0.0432055,0.0195342,0.0290574,0.0269433
"P14","Kdm5b",17.229,15.2393,14.2132,9.89298
"P14","Kdr",3.57769,3.62069,3.3198,3.60105
"P14","Kif5c",10.0945,10.2783,4.58379,7.50965
"P14","Kit",1.5535,2.36195,1.37461,0.107723
"P14","Kitl",2.85426,3.16698,1.71503,12.6059
"P14","Klf15",0.259605,0.293844,0.156773,0.0698572
"P14","Klf2",2.00144,1.89953,2.00764,1.6259
"P14","Klf4",10.2362,6.17323,8.09147,5.92418
"P14","Klf6",3.38834,2.51471,1.04673,2.07046
"P14","Klf7",9.41707,8.17953,5.13399,3.64121
"P14","Kremen1",0.259633,0.183539,0.197839,0.0224729
"P14","Kremen2",0.00800708,0.0064111,0.00621763,0.00479452
"P14","L1cam",15.2967,12.5434,10.8358,19.3144
"P14","Lama1",1.19288,1.00093,0.871304,0.891783
"P14","Lama3",1.15079,0.908189,0.773669,0.673982
"P14","Lamb1",2.61882,3.28292,2.71597,1.5112
"P14","Lamb3",3.30623,2.70384,1.47609,1.97803
"P14","Laptm4b",2.03219,2.05958,1.15291,0.670528
"P14","Large",7.53955,6.63752,2.68215,1.7617
"P14","Lass4",7.98955,4.44697,2.31907,5.22597
"P14","Lass5",3.61446,2.09885,1.71888,2.621
"P14","Layn",0.471324,0.273546,0.0804735,0.0196816
"P14","Lbh",2.06693,1.18764,0.898257,0.79368
"P14","Lbx1",14.00625,8.27593,7.665805,8.639145
"P14","Lbx2",0.467118,0.205506,0.0872925,0.0395262
"P14","Lcor",4.94516,2.94641,2.94402,1.41259
"P14","Ldb1",3.57326,3.21452,2.17964,1.68193
"P14","Ldb2",3.88928,2.32875,1.92909,1.40838
"P14","Lefty1",0.0157775,0.0249334,0.0134628,0.00325058
"P14","Lefty2",0.0581441,0.00870106,0.00788337,0.00601045
"P14","Lepr",0.239204,0.232036,0.0521089,0.154851
"P14","Letmd1",0.3642075,0.2492525,0.0734511,0.10160735
"P14","Lfng",7.0032,7.49582,5.36216,6.96781
"P14","Lgals1",2.48876,1.62726,0.530756,0.459488
"P14","Lgi2",2.78027,2.21903,2.0207,1.32287
"P14","Lgi3",3.6943,3.7664,5.15413,6.52185
"P14","Lgmn",6.34161,6.28895,8.0218,6.27938
"P14","Lhx1",0.0155404,0.0122854,0.00680092,0.0125014
"P14","Lhx2",1.293801,0.792526,0.136852795,0.6695593
"P14","Lhx3",0.0889973,0.0219376,0.0187153,0.0139354
"P14","Lhx4",0.0233747,0.00597551,0.00148101,0.00272026
"P14","Lhx5",0.0229492,0.0146984,0.02249435,0.010866135
"P14","Lhx6",2.31784,1.25078,2.00161,0.625841
"P14","Lhx8",0.02438305,0.012366815,1.877395,0.01600265
"P14","Lhx9",15.5794,12.1007,13.0406,13.7701
"P14","Lifr",3.52763,3.53824,0.767343,1.58786
"P14","Limk1",1.77163,1.38883,1.4726,1.77618
"P14","Lman1l",0.100401,0.0389594,0.017177,0.0098618
"P14","Lmcd1",0.543784,0.207709,0.134946,0.141499
"P14","Lmo1",0.838354,3.79088,0.651605,1.11157
"P14","Lmo2",8.86516,8.64367,14.6738,7.14359
"P14","Lmo3",3.52346,4.76249,3.65936,0.797961
"P14","Lmo4",27.8317,22.8948,22.05,15.4199
"P14","Lmtk2",7.04566,3.07273,2.58752,1.45102
"P14","Lmtk3",15.305,11.4719,9.96443,12.6785
"P14","Lmx1a",0.23495125,0.16926675,0.1200718,0.1309685
"P14","Lmx1b",0.05636865,0.0433514,0.03034602,0.04549597
"P14","LOC433228",2.07059,0.42636,0.309171,1.11009
"P14","LOC433436",0.0220759,0.0429359,0.00625224,0.0355127
"P14","LOC545810",4.4275,3.557,4.08599,3.77834
"P14","LOC546316",1.15601,2.08206,3.06951,2.66827
"P14","Loxl1",6.88823,7.75296,3.48798,3.84873
"P14","Loxl2",0.635754,0.240821,0.171636,0.166694
"P14","Lpl",4.50161,8.57653,6.15428,2.72417
"P14","Lrmp",0.338969,0.126387,0.0711731,0.0561279
"P14","Lrp1",5.22935,5.86032,3.71242,3.35149
"P14","Lrp5",0.195846,0.0490492,0.0298605,0.00855592
"P14","Lrp6",3.22117,2.75592,1.92442,1.7228
"P14","Lrp8",7.9335,5.12749,3.3878,5.29812
"P14","Lrrc4",5.55694,4.87446,1.35933,1.39031
"P14","Lrrk2",1.01965,0.480253,1.03909,0.183009
"P14","Lrrn3",3.7631,5.44919,2.49632,2.55516
"P14","Lrrtm1",3.20259,5.33311,1.30098,6.39429
"P14","Lsr",1.76147,1.48387,1.70081,1.2661
"P14","Ltk",0.725088,0.177747,0.0627771,0.021639
"P14","Lxn",3.27937,3.70874,2.197,1.14513
"P14","Ly6h",5.157545,6.414785,4.405245,4.762985
"P14","Lyl1",0.961621,0.807809,0.458918,0.241395
"P14","Lypd1",6.47595,6.53282,4.59228,2.6162
"P14","Lyz2",1.02049,0.923212,0.927338,0.792237
"P14","Lztr1",19.7099,17.737,12.3292,19.1991
"P14","Mael",0.108331,0.0333342,0.021282,0.0351344
"P14","Maf",17.3145,15.8739,12.6822,10.2267
"P14","Maf1",18.698,16.0263,14.5168,11.9155
"P14","Mafa",19.0642,15.4882,15.5126,7.95542
"P14","Mafb",0.335565,0.105626,0.0505371,0.00331342
"P14","Mafg",2.36055,1.30074,1.18517,1.42756
"P14","Mafk",0.982113,0.530188,0.3374,0.308358
"P14","Maged1",16.0423,13.8294,13.4499,14.5971
"P14","Maml1",3.44221,1.85477,1.11283,1.2834
"P14","Maoa",1.47836,0.778402,0.635269,0.716214
"P14","Maob",0.0438533,0.0176428,0.0372426,0.239816
"P14","Map3k7",2.87181,2.61925,1.79815,1.4595
"P14","Mapk10",9.77319,8.19254,4.77553,6.50101
"P14","Mapk8",4.97239,3.16955,2.06141,2.86004
"P14","Mapk8ip3",11.1418,11.6673,6.22082,8.88797
"P14","Mapk9",7.11761,3.82213,2.56872,3.98801
"P14","Mapt",17.4808,15.3238,11.3851,14.7797
"P14","Marcksl1",19.8913,16.3622,13.9617,16.2251
"P14","Maz",6.05264,3.79188,3.24393,3.5162
"P14","Mbp",7.59068,8.63899,8.51276,8.71942
"P14","Mc3r",0.0268716,0.00813993,0.017727,0.0203342
"P14","Mc4r",0.303884,0.0842473,0.105976,0.0264069
"P14","mCG146432",1.57467,1.39691,0.503553,0.394297
"P14","Mchr1",0.200667,0.127639,0.173424,0.0412489
"P14","Mdga1",1.61365,2.27786,1.09795,1.04037
"P14","Mdh2",12.2934,11.8537,8.45793,11.4894
"P14","Med12",4.6172,2.86602,1.54936,2.48212
"P14","Med6",4.27636,2.97885,2.88452,2.76094
"P14","Mef2a",1.10472,1.08475,0.698884,1.83078
"P14","Mef2c",20.9603,5.97626,4.56686,2.42066
"P14","Mef2d",6.75076,6.22839,5.49599,4.41712
"P14","Meis1",0.896744,0.3973685,1.39892,0.3414145
"P14","Meis2",2.84712,2.03166,10.3859,0.975076
"P14","Meis3",3.2747,2.91334,1.74926,1.61062
"P14","Meox1",1.35271,1.04534,1.19017,0.411558
"P14","Meox2",0.0684954,0.0212555,0.0213009,0.0142132
"P14","Mertk",1.38038,0.593744,0.63621,0.15039
"P14","Mesdc2",14.0231,13.134,10.0471,10.8609
"P14","Mesp2",0.716224,0.261667,0.198423,0.153517
"P14","Mest",9.76705,6.82621,7.09027,8.27723
"P14","Met",3.87868,0.585911,0.125563,0.0432392
"P14","Mfap4",0.496153,0.877864,0.367259,0.495625
"P14","Mfge8",3.96481,4.50372,3.38893,1.35069
"P14","Mga",3.90662,3.47061,3.30603,2.08681
"P14","Mgat5b",4.56697,2.70586,3.56663,4.50867
"P14","Mgst3",8.43723,5.4205,3.07909,12.1231
"P14","Mib1",3.9958,3.13338,2.33752,1.90047
"P14","Mib2",8.18746,5.39444,4.97881,4.64328
"P14","Mid1",24.5812,20.9993,20.9604,20.4772
"P14","Mitf",0.114437,0.0233526,0.0292645,0.0139213
"P14","Mixl1",0.156496,0.0497722,0.0450739,0.0541126
"P14","Mkx",2.23284,0.36422,0.242863,0.163775
"P14","Mll2",2.82749,1.20076,0.572156,1.34298
"P14","Mll3",0.0886218,0.0507426,0.0208506,0.0449523
"P14","Mlx",4.39662,2.49585,1.58193,3.17809
"P14","Mlxip",3.63551,3.13366,2.23158,1.58523
"P14","Mlxipl",4.30748,3.50985,3.15031,1.59235
"P14","Mmp9",0.0467328,0.0597873,0.0104434,0.0421331
"P14","Mnt",12.5669,10.4012,6.52994,7.82308
"P14","Mnx1",0.11215,0.0308153,0.0369462,0.0338498
"P14","Mobp",3.65202,4.57033,5.40069,4.3997
"P14","Mog",2.34378,4.66116,7.05793,5.27013
"P14","Mpeg1",0.34353,0.276511,0.341183,0.0806637
"P14","Mpped1",10.5937,6.82602,2.90369,0.601038
"P14","Msc",0.357807,0.170712,0.0630801,0.0681319
"P14","Msgn1",0.079696925,0.024353835,0.01783027,0.01930116
"P14","Mst1",0.634704,0.166131,0.151999,0.187494
"P14","Mst1r",0.102933,0.0640064,0.0203254,0.0106962
"P14","Mstn",0.145162,0.0568738,0.0179051,0.0195754
"P14","Msx1",0.31391235,0.46249,0.12826845,0.3329245
"P14","Msx3",2.533,1.52459,0.806138,0.386689
"P14","Mta1",11.9094,8.03929,8.37698,7.22383
